position1,position2,t(s)
4.140625,4.07470703125,0.45798277854919434
4.14794921875,4.119873046875,0.9857690334320068
4.22119140625,4.1943359375,1.5136632919311523
4.302978515625,4.278564453125,2.041405439376831
4.38720703125,4.365234375,2.569211483001709
4.471435546875,4.443359375,3.096916437149048
4.5166015625,4.45556640625,3.6247775554656982
4.51904296875,4.4580078125,4.152490615844727
4.520263671875,4.459228515625,4.6802685260772705
4.521484375,4.459228515625,5.208042621612549
4.522705078125,4.459228515625,5.735815763473511
4.522705078125,4.459228515625,6.2636449337005615
4.522705078125,4.461669921875,6.791502475738525
4.522705078125,4.46044921875,7.31926155090332
4.522705078125,4.461669921875,7.847092390060425
4.522705078125,4.461669921875,8.374906063079834
4.52392578125,4.461669921875,8.902795314788818
4.52392578125,4.461669921875,9.430476188659668
4.52392578125,4.461669921875,9.95822525024414
4.52392578125,4.461669921875,10.48601770401001
4.52392578125,4.461669921875,11.013755798339844
4.525146484375,4.461669921875,11.541537046432495
4.525146484375,4.461669921875,12.069360256195068
4.525146484375,4.461669921875,12.597138404846191
4.525146484375,4.462890625,13.124944686889648
4.525146484375,4.462890625,13.652765989303589
4.525146484375,4.461669921875,14.180598020553589
4.525146484375,4.462890625,14.708415031433105
4.525146484375,4.462890625,15.23621129989624
4.525146484375,4.462890625,15.764060258865356
4.525146484375,4.462890625,16.29190993309021
4.5263671875,4.462890625,16.819751739501953
4.5263671875,4.462890625,17.347554206848145
4.5263671875,4.462890625,17.87527585029602
4.5263671875,4.462890625,18.403072357177734
4.5263671875,4.462890625,18.930845737457275
4.5263671875,4.462890625,19.45863962173462
4.5263671875,4.464111328125,19.98643946647644
4.5263671875,4.464111328125,20.514273166656494
4.5263671875,4.464111328125,21.04208016395569
4.5263671875,4.462890625,21.569865703582764
4.5263671875,4.464111328125,22.081677675247192
4.5263671875,4.464111328125,22.609504222869873
4.5263671875,4.462890625,23.12135601043701
4.5263671875,4.462890625,23.633224487304688
4.5263671875,4.464111328125,24.144967794418335
4.5263671875,4.464111328125,24.67283582687378
4.5263671875,4.464111328125,25.184631824493408
4.5263671875,4.464111328125,25.696330547332764
4.5263671875,4.464111328125,26.22412347793579
4.5263671875,4.464111328125,26.73598837852478
4.5263671875,4.464111328125,27.24781322479248
4.5263671875,4.464111328125,27.759487628936768
4.5263671875,4.464111328125,28.271366834640503
4.5263671875,4.464111328125,28.783215761184692
4.5263671875,4.464111328125,29.29491376876831
4.5263671875,4.464111328125,29.80670738220215
4.5263671875,4.464111328125,30.318504571914673
4.527587890625,4.464111328125,30.83035445213318
4.527587890625,4.464111328125,31.342147827148438
4.527587890625,4.464111328125,31.853974103927612
4.527587890625,4.46533203125,32.36582899093628
4.527587890625,4.464111328125,32.87761735916138
4.527587890625,4.464111328125,33.38936448097229
4.527587890625,4.464111328125,33.901249408721924
4.527587890625,4.464111328125,34.41301441192627
4.527587890625,4.464111328125,34.92487668991089
4.527587890625,4.464111328125,35.436644554138184
4.527587890625,4.464111328125,35.94846701622009
4.527587890625,4.46533203125,36.460296869277954
4.527587890625,4.464111328125,36.97204566001892
4.527587890625,4.46533203125,37.483877420425415
4.527587890625,4.464111328125,37.995715618133545
4.527587890625,4.46533203125,38.50746536254883
4.527587890625,4.464111328125,39.019253969192505
4.527587890625,4.46533203125,39.53112483024597
4.527587890625,4.464111328125,40.042898654937744
4.527587890625,4.46533203125,40.554840326309204
4.527587890625,4.46533203125,41.06653571128845
4.52880859375,4.46533203125,41.57840418815613
4.52880859375,4.464111328125,42.09011507034302
4.52880859375,4.46533203125,42.6019070148468
4.52880859375,4.46533203125,43.113675355911255
4.52880859375,4.46533203125,43.62545204162598
4.52880859375,4.464111328125,44.13728880882263
4.52880859375,4.464111328125,44.649009704589844
4.52880859375,4.464111328125,45.160874128341675
4.52880859375,4.464111328125,45.672669410705566
4.52880859375,4.46533203125,46.184577226638794
4.52880859375,4.46533203125,46.69628667831421
4.52880859375,4.46533203125,47.20811367034912
4.52880859375,4.46533203125,47.7198760509491
4.52880859375,4.46533203125,48.23170518875122
4.5556640625,4.5263671875,48.74347233772278
4.6337890625,4.60205078125,49.25529193878174
4.713134765625,4.68017578125,49.767064571380615
4.801025390625,4.765625,50.27889823913574
4.881591796875,4.842529296875,50.7906551361084
4.962158203125,4.9169921875,51.30242037773132
5.003662109375,4.92919921875,51.814260721206665
5.006103515625,4.930419921875,52.32604765892029
5.00732421875,4.931640625,52.83783268928528
5.008544921875,4.932861328125,53.34962797164917
5.008544921875,4.932861328125,53.86138558387756
5.009765625,4.932861328125,54.373148918151855
5.009765625,4.932861328125,54.884997844696045
5.009765625,4.93408203125,55.39671492576599
5.009765625,4.93408203125,55.908557176589966
5.010986328125,4.93408203125,56.42034363746643
5.010986328125,4.93408203125,56.93209385871887
5.010986328125,4.93408203125,57.44390511512756
5.010986328125,4.93408203125,57.95565485954285
5.010986328125,4.93408203125,58.467464208602905
5.010986328125,4.935302734375,58.979296922683716
5.01220703125,4.935302734375,59.49109077453613
5.01220703125,4.935302734375,60.00292348861694
