t(s),Exx(%),Eyy(%)
3.276968240737915,7.501317829378995,-3.910229926344
3.2969789505004883,7.485409771177776,-3.8876324448361754
3.317023992538452,7.488044722699927,-3.917813522451641
3.3373701572418213,7.476545060849715,-3.8362337792840484
3.3570163249969482,7.422653310511151,-3.897192266995464
3.3769853115081787,7.465928547757983,-3.980536696624404
3.397099733352661,7.510617844663536,-3.8624542449357313
3.4173262119293213,7.443893909765076,-3.967933883581787
3.4372477531433105,7.473059218061384,-3.8753068575839267
3.457239866256714,7.474261159528073,-3.9502355272763134
3.47723126411438,7.470539425183986,-3.885738273256012
3.4972681999206543,7.460366129914808,-3.85097403357193
3.5172648429870605,7.445790683059839,-3.897069925811625
3.5370938777923584,7.463446827089215,-3.8680957373270486
3.5570068359375,7.446207670652938,-3.915779195123914
3.5770223140716553,7.526202802099613,-3.860128327077905
3.5971639156341553,7.501083298681666,-3.879839519084549
3.6169865131378174,7.552014167494803,-3.901143942237173
3.636981725692749,7.539665141146368,-3.86956096170038
3.656982183456421,7.47479359010903,-3.875447846407587
3.6771061420440674,7.475465897854039,-3.8675884773579305
3.696983575820923,7.475149125736591,-3.8502357294470047
3.716975688934326,7.4596289387029335,-3.9567324736049625
3.7369630336761475,7.484752442555154,-3.8845364133387017
3.7569639682769775,7.477891190868502,-3.8297379198184545
3.7771031856536865,7.45801465892868,-3.897192266995464
3.7969675064086914,7.519940674743464,-3.8967973959911806
3.816967248916626,7.526506426245216,-3.883061772234042
3.836998462677002,7.468610058259451,-3.85315797604201
3.857630491256714,7.4739391925090715,-3.8549782833134927
3.880690097808838,7.4396326290249615,-3.8765721161830635
3.900449514389038,7.464958041786729,-3.9244950018144986
3.9204413890838623,7.522417291386252,-3.8851407023657747
3.940492868423462,7.4531556552081435,-3.8297379198184545
3.9601523876190186,7.496219675657301,-3.8470906677293804
3.980456590652466,7.533866704491232,-3.901143942237173
4.000416994094849,7.461302327727393,-3.85097403357193
4.020442485809326,7.478322918921476,-3.842771535035183
4.040490627288818,7.446781852878126,-3.9000656186110816
4.060416221618652,7.479915784179547,-3.905638511994336
4.080129861831665,7.490742126279781,-3.933163371500137
4.100446939468384,7.490762726817213,-3.8736826964602455
4.12015700340271,7.515673776739984,-3.886945138076603
4.140216827392578,7.488416312026436,-3.890693235962861
4.160132884979248,7.439680672684723,-3.8263066436988735
4.180129289627075,7.474952764475429,-3.913144903779864
4.200477361679077,7.485991733428343,-3.9424866619880095
4.220182418823242,7.496937120291025,-3.9001052827835947
4.240148305892944,7.4249780109253205,-3.8466274873259376
4.26013708114624,7.474104527620229,-3.924053897867441
4.280125617980957,7.479750896898607,-3.9424866619880095
4.300475597381592,7.517463682280834,-3.933163371500137
4.32017970085144,7.464698665271352,-3.8741368135954968
4.340165376663208,7.45628495040811,-3.8644692168179895
4.360483407974243,7.511583978643799,-3.856784065684571
4.380148649215698,7.478363178814207,-3.8104854567853175
4.4004011154174805,7.477764970232248,-3.8488053208261874
4.420469760894775,7.487203267017284,-3.901143942237173
4.440502643585205,7.481421685605971,-3.833621285661004
4.460461854934692,7.452527175534951,-3.8736826964602455
4.480129718780518,7.468148190974078,-3.85097403357193
4.500177383422852,7.485761254332335,-3.852405455604613
4.520109176635742,7.464312871376877,-3.827099900571318
4.540140151977539,7.469958600589366,-3.8938602959708857
4.560330867767334,7.481276795542979,-3.853586527194963
4.580162763595581,7.504036644567735,-3.888233534199026
4.60016942024231,7.445633331625245,-3.8763207560655766
4.620127201080322,7.457349322941154,-3.9329121030025282
4.640136003494263,7.462157021597426,-3.934444230022416
4.660455703735352,7.48395468369587,-3.900460774540715
4.680173397064209,7.460366129914808,-3.917813522451641
4.700120687484741,7.476994050777952,-3.8698176809013107
4.720132827758789,7.476132470205998,-3.833621285661004
4.740145206451416,7.460390239143533,-3.9430819299429487
4.760484933853149,7.487274230769958,-3.8694385513596274
4.780255317687988,7.4755529301193,-3.8855698018740115
4.8001368045806885,7.446075134275554,-3.890085682118616
4.820134878158569,7.491103770482832,-3.939791778891444
4.840170621871948,7.4501490205690635,-3.8370690459559653
4.860488414764404,7.477056790314696,-3.921792410241165
4.8804872035980225,7.479177847618956,-3.8857812181557483
4.90021824836731,7.466648155122635,-3.856784065684571
4.920176267623901,7.4730317341197505,-3.8785998949604217
4.940161228179932,7.51137504695476,-3.883791194326247
4.9605231285095215,7.485370884568288,-3.900460774540715
4.980134010314941,7.5081510848749256,-3.917551346659587
5.0001420974731445,7.47084232120141,-3.909882878071591
5.020130395889282,7.481598765310782,-3.852405455604613
5.0402138233184814,7.471630184953071,-3.8292869061143597
5.060483694076538,7.483824881437129,-3.9030732585062844
5.080159664154053,7.501021321891832,-3.827099900571318
5.100151538848877,7.4792658596749995,-3.903327884707253
5.120146751403809,7.450798548793336,-3.946202792803144
5.140190839767456,7.454326608955597,-3.886945138076603
5.160142183303833,7.419664029975781,-3.8848132901556642
5.180137395858765,7.472616975048441,-3.953976450268193
5.200132608413696,7.469274969278472,-3.8747160849956885
5.220324277877808,7.463454359035415,-3.886467926475845
5.240189790725708,7.450658746213312,-3.921861537536697
5.260141134262085,7.474767415558459,-3.930595792647573
5.280441999435425,7.489412869016832,-3.912562569262157
5.322617769241333,7.5296846700821485,-3.915293379208562
5.342545986175537,7.459651129835554,-3.884989648675774
5.3625171184539795,7.438545250954154,-3.903327884707253
5.382518529891968,7.466922771200157,-3.901143942237173
5.4028639793396,7.445854588453549,-3.915779195123914
5.422649621963501,7.495780930343554,-3.9338672233981242
5.4429285526275635,7.48838576804518,-3.855770469665054
5.4625139236450195,7.504770540280337,-3.9071422539035727
5.482503414154053,7.4971817087339465,-3.833621285661004
5.502488374710083,7.452326230846129,-3.896824809542976
5.522537469863892,7.491081590016169,-3.814508098330105
5.5425004959106445,7.465854460378729,-3.8714987539901657
5.56248140335083,7.469539525755375,-3.883791194326247
5.582486391067505,7.476216516659395,-3.8685927578026247
5.6025145053863525,7.45740810745974,-3.9561983994747307
5.622558832168579,7.485191121376156,-3.812304693535906
5.642784118652344,7.518814845270727,-3.8297379198184545
5.6627490520477295,7.433403751901535,-3.85414600607924
5.693476676940918,7.480440170677971,-3.937115046741846
5.713619947433472,7.48268711611102,-3.84927461019946
5.733427286148071,7.493340697156015,-3.897918277240542
5.753286123275757,7.450871084929522,-3.9430819299429487
5.773304224014282,7.494480837006257,-3.877379817320703
5.793306827545166,7.478067661730781,-3.827099900571318
5.813337326049805,7.48931924082179,-3.867889296221072
5.8333001136779785,7.4762258902182355,-3.852307082423878
5.853320598602295,7.467203463024119,-3.9013827237168286
5.8736467361450195,7.457800006381787,-3.827099900571318
5.893300771713257,7.531893275807611,-3.8741368135954968
5.913625240325928,7.445850298253953,-3.916379809849413
5.933301687240601,7.478752169557423,-3.8804554820256243
5.953310251235962,7.430306832282407,-3.9244950018144986
5.973299980163574,7.473057799227156,-3.8843474204197426
5.993340730667114,7.439175043984814,-3.8362337792840484
6.0133056640625,7.440883149772981,-3.8720016691051518
6.033293962478638,7.47023755004772,-3.890085682118616
6.05327582359314,7.490497943917673,-3.9060046168568507
6.073281288146973,7.471712014501897,-3.9251339140770836
6.093345403671265,7.454145381055,-3.8714987539901657
6.113288879394531,7.4552286485146,-3.886467926475845
6.133287668228149,7.46679651867086,-3.833621285661004
6.153291702270508,7.447480796395745,-3.879839519084549
6.173323392868042,7.454920339517557,-3.8671522077441733
6.193371057510376,7.501749588835049,-3.8851407023657747
6.2132978439331055,7.461363204279592,-3.9621630035245103
6.233293056488037,7.506772808638029,-3.8733304897537457
6.253652572631836,7.481955777381,-3.8681946999060024
6.273701429367065,7.466880864002912,-3.85097403357193
6.294215679168701,7.4885516096420135,-3.897307442229314
6.314080238342285,7.445693115442964,-3.9026781122341148
6.333761692047119,7.493895910910653,-3.84274296346625
6.35392427444458,7.429548012428944,-3.886945138076603
6.374088525772095,7.4438589728166304,-3.872937477447924
6.394051790237427,7.491680528050626,-3.85414600607924
6.4138336181640625,7.484919365695619,-3.829712394194351
6.434186935424805,7.465854460378729,-3.897192266995464
6.4539244174957275,7.467942355354373,-3.9168076154321385
6.473784446716309,7.46691504633028,-3.86956096170038
6.493767738342285,7.502533088430785,-3.8870543881814212
6.513756990432739,7.441707286634092,-3.8721734553234133
6.53384256362915,7.472601857876793,-3.8524496861379265
6.553765535354614,7.454524424959819,-3.8476246209895537
6.573805093765259,7.4722633096599544,-3.870858432231006
6.593778848648071,7.455812486701241,-3.829712394194351
6.61376166343689,7.44274809969987,-3.8437143443573185
6.633888483047485,7.448816277971226,-3.8882889015494193
6.653774261474609,7.473376873616999,-3.85214407756036
6.673771381378174,7.458358618135352,-3.8870543881814212
6.693770885467529,7.535797262142174,-3.8632693446637445
6.71380090713501,7.486691026329106,-3.917813522451641
6.733770370483398,7.4790293005670305,-3.9545614751449576
6.753755807876587,7.46070709573865,-3.86652610044238
6.773769855499268,7.460686146852136,-3.885960920483855
6.793767213821411,7.4818194689145745,-3.8524496861379265
6.81388783454895,7.4750822313985665,-3.9006208688138866
6.833776950836182,7.452809820863049,-3.8698176809013107
6.853790044784546,7.460390239143533,-3.844859191527761
6.874163627624512,7.488901874797627,-3.879406000481611
6.8941991329193115,7.4758919861368955,-3.8698176809013107
6.914172172546387,7.463390397886616,-3.844475002539327
6.933799505233765,7.470128518403185,-3.880510576582097
6.95407247543335,7.510485531152922,-3.86956096170038
6.97379469871521,7.468228119134457,-3.8630488467288893
6.993831634521484,7.467658930701471,-3.9179908954871667
7.013773202896118,7.463829585501092,-3.909529473680051
7.033773422241211,7.476796485709403,-3.901143942237173
7.054038763046265,7.472665337701745,-3.870858432231006
7.073795795440674,7.489221050303274,-3.839398791535753
7.094135761260986,7.489889654847026,-3.8709347010733364
7.11429762840271,7.487932557479637,-3.8714987539901657
7.226205825805664,7.443463347890877,-3.889557631699636
7.262199401855469,7.474009851972574,-3.8763207560655766
7.282009124755859,7.469085496843109,-3.903544137397208
7.380940914154053,7.469577395180482,-3.938716190168323
7.4006359577178955,7.4775846629763,-3.8938602959708857
7.420758962631226,7.4550227494958765,-3.9006208688138866
7.440655946731567,7.475650644342102,-3.844475002539327
7.4609215259552,7.481983862112651,-3.8297379198184545
7.480632305145264,7.4612607372551265,-3.829712394194351
7.500673055648804,7.482866750343287,-3.87726980923655
7.520637273788452,7.466943156575678,-3.8741368135954968
7.540642738342285,7.468610058259451,-3.883791194326247
7.560626745223999,7.461606894265005,-3.897918277240542
7.580622911453247,7.501249665899001,-3.870858432231006
7.600687265396118,7.498258745243325,-3.933163371500137
7.620630502700806,7.484158065255042,-3.827099900571318
7.640647888183594,7.4811944769404,-3.827099900571318
7.660632371902466,7.432056805457621,-3.827099900571318
7.68066668510437,7.446207670652938,-3.8620837605696012
7.700666666030884,7.461603241384407,-3.853586527194963
7.720631122589111,7.488876690476798,-3.883791194326247
7.740649223327637,7.4766335042524945,-3.8302169203311087
7.760634899139404,7.44829091923167,-3.903202151650398
7.780699968338013,7.47135680936859,-3.9001052827835947
7.800650119781494,7.504746608689228,-3.833621285661004
7.820667266845703,7.459246058732516,-3.875614209597522
7.840657949447632,7.486729167537165,-3.8882889015494193
7.860718250274658,7.474897341729703,-3.85315797604201
7.880980968475342,7.466440849996636,-3.85414600607924
7.900694847106934,7.484179728476348,-3.85315797604201
7.920685291290283,7.468619629965323,-3.853586527194963
7.940685987472534,7.43764054636562,-3.897192266995464
7.960749387741089,7.48243652283882,-3.912333878309404
7.981018543243408,7.478418507608797,-3.8698176809013107
8.00064468383789,7.462832456946078,-3.939791778891444
8.02065134048462,7.469539525755375,-3.8632693446637445
8.04065203666687,7.484919365695619,-3.8292655444972956
8.060687780380249,7.492532370101057,-3.9244995971420282
8.080637454986572,7.462891529199767,-3.945495026863377
8.100638389587402,7.447293677090161,-3.8470874961623602
8.120695114135742,7.460312664230995,-3.829712394194351
8.140690565109253,7.489734836035833,-3.883791194326247
8.160645961761475,7.468963926008221,-3.879946541386159
8.180650234222412,7.467352840833641,-3.814508098330105
8.20064926147461,7.448241442235637,-3.912186848231902
8.220634937286377,7.4933837475753995,-3.838436180246352
8.240696430206299,7.464494295915225,-3.809692199912873
8.260653734207153,7.472289653904429,-3.874784343637361
8.280657291412354,7.444762342117306,-3.8624542449357313
8.300636053085327,7.458650712510506,-3.8514513827046293
8.320669651031494,7.470905943669015,-3.904439662330239
8.341076612472534,7.4507871508323165,-3.899376209465555
8.361015796661377,7.4866956547092745,-3.903984296157592
8.393229007720947,7.490169061543783,-4.010252808985837
8.412998676300049,7.465519176734969,-3.8634353339507155
8.432936191558838,7.466496942395406,-3.876531688792584
8.45292353630066,7.448822261346222,-3.8741368135954968
8.472942590713501,7.476375914266065,-3.8552273050777797
8.493401050567627,7.477232741567996,-3.9424928344326537
8.512916803359985,7.52048624303252,-3.8530086512390427
8.533216714859009,7.484919365695619,-3.8357910118186123
8.552924156188965,7.469085496843109,-3.875614209597522
8.572959661483765,7.47106081743536,-3.8712326717258216
8.592933893203735,7.476504088843106,-3.897321643354168
8.6129150390625,7.494295578351062,-3.909695818704073
8.632900476455688,7.4549162220356235,-3.883791194326247
8.65289831161499,7.450233560993413,-3.8497902649155313
8.672969579696655,7.456968550608112,-3.9353549842428004
8.69290041923523,7.466237600262704,-3.838536054058439
8.71291708946228,7.4454470248129345,-3.902316038712783
8.732898712158203,7.4662745185581025,-3.8714987539901657
8.752930641174316,7.458347074530258,-3.8730454377740475
8.773021459579468,7.4490810831209675,-3.949508369579946
8.792906045913696,7.483804488127066,-3.8437143443573185
8.812906265258789,7.430531016551201,-3.8058088340703122
8.8329017162323,7.460822995302885,-3.9220179682837863
8.852977275848389,7.494295578351062,-3.8427521184449698
8.873262166976929,7.44679602888485,-3.856784065684571
8.893266916275024,7.464312871376877,-3.8170068418750036
8.913127660751343,7.481382095923439,-3.856784065684571
8.932946920394897,7.51223541003081,-3.85414600607924
8.95298981666565,7.472229402219255,-3.920148455568506
8.972965955734253,7.4693274716390645,-3.921792410241165
8.992929458618164,7.461138708059933,-3.902268918954599
9.013239622116089,7.447480796395745,-3.856784065684571
9.032955884933472,7.46508236019312,-3.8497902649155313
9.052926063537598,7.483813450643839,-3.833621285661004
9.072925567626953,7.509160741508625,-3.856315732236848
9.09293508529663,7.456426158163643,-3.9808954536376784
9.112927913665771,7.494836674784633,-3.900439881814999
9.132978677749634,7.45852332541499,-3.8714987539901657
9.152923822402954,7.47482715871759,-3.892723741723947
9.172927856445312,7.459935946251606,-3.941446519604319
9.192944049835205,7.448432224999779,-3.923976352711245
9.21303105354309,7.478362663183713,-3.902786512739864
9.232964277267456,7.4620986726707805,-3.9199948821214248
9.252951860427856,7.464312871376877,-3.9179959707818957
9.272939443588257,7.4602448603975136,-3.9558635570880463
9.292919158935547,7.505926530528084,-3.8852039154082196
9.312977313995361,7.455048318786783,-3.9244950018144986
9.332921504974365,7.4782525212248485,-3.901143942237173
9.352953672409058,7.476430462094008,-3.9604661063191715
9.37293553352356,7.448397347911673,-3.8649997229575628
9.392946481704712,7.45967087859698,-3.8736826964602455
9.413233280181885,7.4866956547092745,-3.8721121353214705
9.432929515838623,7.449377314541206,-3.911314491419038
9.4529287815094,7.497089732701978,-3.9386975248618006
9.472912788391113,7.45296644497313,-3.8362337792840484
9.493080139160156,7.517737986932471,-3.8188485051352306
9.512914896011353,7.474570065125841,-3.8832131681554416
9.533239364624023,7.470982324811026,-3.8405916366967774
9.552908658981323,7.504193987772201,-3.9273036402346917
9.572911977767944,7.452483350256611,-3.85097403357193
9.593099594116211,7.490152611759027,-3.858953791842179
9.612902879714966,7.498912729576013,-3.831899399737393
9.632905960083008,7.45148184159985,-3.828377934708671
9.652912378311157,7.482987952238496,-3.8375132240551335
9.673069715499878,7.440634983835803,-3.8877497002124284
9.69300389289856,7.460245325119419,-3.917813522451641
9.712910890579224,7.482122988072004,-3.87726980923655
9.732913732528687,7.436087235624034,-3.9251339140770836
9.752909421920776,7.474034250098782,-3.868772210598259
9.773069143295288,7.460366129914808,-3.9179959707818957
9.792911529541016,7.490962739982621,-3.827099900571318
9.812923192977905,7.4671788730301225,-3.85414600607924
9.832920789718628,7.457594870574624,-3.8502626805948847
9.853100538253784,7.4438091419064545,-3.9366788743210646
9.87298035621643,7.4477471813756635,-3.8480899027830584
9.89293885231018,7.427746966474613,-3.8714987539901657
9.913132667541504,7.477753183886882,-3.853586527194963
9.93295407295227,7.44710648768141,-3.941160417945766
9.953118562698364,7.430756143768358,-3.9282408914698586
9.972927570343018,7.481282325499938,-3.939791778891444
9.992940187454224,7.479177847618956,-3.870858432231006
10.01293396949768,7.476214109723678,-3.8714987539901657
10.033305406570435,7.46611111993325,-3.8427521184449698
10.063462972640991,7.444559059284073,-3.844475002539327
10.082624673843384,7.479712639543834,-3.8362337792840484
10.102662801742554,7.463052560935224,-3.823216534728757
10.122607707977295,7.512767785056007,-3.916028504712654
10.142610311508179,7.457488960090886,-3.856904759513513
10.162605285644531,7.48195411684387,-3.9572900343578854
10.182623624801636,7.443200649470261,-3.853586527194963
10.202741861343384,7.454699279448795,-3.8741368135954968
10.22261381149292,7.473405725976767,-3.871674457763419
10.242592811584473,7.460134024941034,-3.97485778536103
10.262612342834473,7.440658651097598,-3.812672462328359
10.282647371292114,7.432511600743585,-3.8890240682083355
10.302629947662354,7.464434685112553,-3.886211626752456
10.322618961334229,7.447553542695573,-3.8649997229575628
10.342613935470581,7.452240490672746,-3.856784065684571
10.362619876861572,7.440832799840047,-3.883573567147125
10.382654190063477,7.444517208081103,-3.9071422539035727
10.40265154838562,7.478505867310803,-3.827099900571318
10.422924757003784,7.468216050079612,-3.9406022106721617
10.442604303359985,7.444517208081103,-3.8755051395378937
10.462700843811035,7.491693250318088,-3.879946541386159
10.482670307159424,7.462814506009607,-3.923686221119871
10.502904176712036,7.431839242873028,-3.912186848231902
10.522690296173096,7.467648866675147,-3.9244950018144986
10.542973518371582,7.470547565906838,-3.940211311975339
10.562971115112305,7.452996100039644,-3.883791194326247
10.583241939544678,7.480508151707244,-3.858953791842179
10.602596759796143,7.450168802893931,-3.894004600246226
10.62261152267456,7.45319658343202,-3.8946591105228023
10.642629384994507,7.445466152537317,-3.953976450268193
10.66263484954834,7.478500195515769,-3.902140949910271
10.682611227035522,7.4672575882353875,-3.828432949423266
10.702604532241821,7.4450498057364145,-3.8632693446637445
10.722607135772705,7.475149125736591,-3.9071422539035727
10.742659330368042,7.450802670795431,-3.9244950018144986
10.762603998184204,7.4628043401624655,-3.91589548754373
10.782619714736938,7.471040431987741,-3.900460774540715
10.802616596221924,7.4529447471929355,-3.89464491120457
10.822600603103638,7.469713760246788,-3.8349543345129633
10.84266710281372,7.453455165425016,-3.85097403357193
10.862958192825317,7.476730874263304,-3.8656613403519224
10.882958173751831,7.443351394105258,-3.9109580014911605
10.902942895889282,7.471308983372538,-3.883791194326247
10.9227294921875,7.432240435714643,-3.856315732236848
10.942680597305298,7.446281022137735,-3.842304259163687
10.962611198425293,7.445478149915474,-3.8362337792840484
10.982619047164917,7.447834960478716,-3.862538840727714
11.002612829208374,7.444570442347032,-3.9039493107414946
11.022655725479126,7.459909762113304,-3.85097403357193
11.042611837387085,7.42483146492805,-3.844377660888665
11.062606811523438,7.495663515517492,-3.919730870365623
11.082608222961426,7.473634631963066,-3.897321643354168
11.103002786636353,7.43246569560021,-3.8741368135954968
11.122663497924805,7.467199751048748,-3.856784065684571
11.142663717269897,7.476089810837694,-3.867889296221072
11.162627935409546,7.459120333438585,-3.9101079181001697
11.182621955871582,7.453565963115594,-3.833621285661004
11.202682971954346,7.413294695514816,-3.9278624732900003
11.222636461257935,7.461210789422701,-3.8362337792840484
11.242634057998657,7.487203267017284,-3.855702755256607
11.262632369995117,7.479259100019275,-3.853586527194963
11.28263521194458,7.467297418087915,-3.904439662330239
11.30269455909729,7.494393855217751,-3.9134669762056484
11.322625875473022,7.470476863632203,-3.9000474248583106
11.342941999435425,7.524772419227532,-3.827099900571318
11.36294412612915,7.454727033444564,-3.8612380549968406
11.382691860198975,7.468311701485986,-3.904439662330239
11.402975797653198,7.466454474435058,-3.903327884707253
11.42264461517334,7.502347662380537,-3.8188485051352306
11.442627668380737,7.45812432547166,-3.937115046741846
