t(s),Exx(%),Eyy(%)
0.02899003028869629,6.1054824458629975,-2.7490605505121724
0.04591798782348633,6.066649555185144,-2.734974979055005
0.06592607498168945,6.063068819645023,-2.7065125484993957
0.08590388298034668,6.0648996633898555,-2.7314542461664093
0.10614275932312012,6.06553288137488,-2.7226296251007143
0.12606024742126465,6.09026244304367,-2.752845532779713
0.14615130424499512,6.096461187110935,-2.7241349741561116
0.1658935546875,6.052737042898615,-2.684995947042046
0.18598532676696777,6.064868708145887,-2.760738428445686
0.20696163177490234,6.065846825502308,-2.7333289163119945
0.22597360610961914,6.103450081551842,-2.7509414446069025
0.24590706825256348,6.094264975054031,-2.770957857300005
0.26590490341186523,6.075801900196498,-2.7241349741561116
0.2859513759613037,6.07058179168789,-2.7490605505121724
0.3062326908111572,6.102959793805285,-2.7777987686334216
0.32590723037719727,6.090285829082331,-2.7241349741561116
0.3459055423736572,6.07868106530407,-2.715396978053397
0.36593103408813477,6.101830401832697,-2.7314542461664093
0.3859901428222656,6.091279889107337,-2.745539817623577
0.4061307907104492,6.11133002866,-2.685186318822619
0.4259002208709717,6.057697582972343,-2.7100332813879913
0.4462854862213135,6.054386443039195,-2.7314542461664093
0.4662816524505615,6.092948602016435,-2.745539817623577
0.4859433174133301,6.097452317132324,-2.7314542461664093
0.5060369968414307,6.0802098011847105,-2.6688767364204002
0.526059627532959,6.117387605596436,-2.786473141775314
0.5460515022277832,6.08071110995847,-2.7241349741561116
0.5660524368286133,6.064651599096682,-2.7490605505121724
0.5859310626983643,6.083858984939128,-2.775875272574657
0.6059353351593018,6.083371704823359,-2.7314542461664093
0.6259407997131348,6.079156350833581,-2.692528921074111
0.6460659503936768,6.079410947048713,-2.774278035744837
0.6659049987792969,6.069966737645172,-2.745539817623577
0.6858994960784912,6.09162530185301,-2.745539817623577
0.7059130668640137,6.106627394554431,-2.6940416996658945
0.7263171672821045,6.037056466007296,-2.7031939261614846
0.7461233139038086,6.084866174171677,-2.7828904126626974
0.7659175395965576,6.070885164415651,-2.869378441908643
0.7859008312225342,5.9769545490722775,-2.9654218015025657
0.8062350749969482,6.062420705755889,-2.998266784026371
0.8262753486633301,6.01563910627696,-2.924525402961886
0.86234450340271,5.978567329077378,-2.883992598440044
0.8822557926177979,5.995372146995659,-2.6414200003260557
0.9029715061187744,5.968586209811111,-2.708983413846744
0.9304890632629395,5.943112616845969,-2.8764779797573636
0.9501969814300537,5.9666692901556795,-2.9582706767290468
0.970207691192627,5.932629119403465,-2.9161872751136797
0.9901547431945801,5.951557885504366,-2.9140401442100394
1.0101253986358643,5.936046972169917,-2.930774323612484
1.0301315784454346,5.956329688165818,-3.0042569488646143
1.0504729747772217,5.956351595974896,-3.004465873154527
1.070173978805542,5.889165516269479,-3.0488154094312714
1.090132474899292,5.943999973637459,-3.065271110275347
1.1101281642913818,5.894187015444707,-2.993466468924444
1.1300876140594482,5.9305089177174475,-3.0488154094312714
1.1504578590393066,5.907584393660614,-3.0355827671907143
1.1701858043670654,5.9077706732757695,-2.9720641858564267
1.190119743347168,5.948154761389879,-2.9864010183225043
1.2100672721862793,5.894187015444707,-2.986570291905488
1.230078935623169,5.852313894081895,-3.0170060994451298
1.2504284381866455,5.8718428292417135,-3.0116943412608954
1.2700905799865723,5.814112733317356,-2.970950970904107
1.290074110031128,5.829625413316042,-2.876361174418862
1.3100848197937012,5.81374242065491,-2.8344105195849734
1.3300974369049072,5.808278631346431,-2.8925361706699126
1.3502519130706787,5.78888707527756,-2.87433569243728
1.3700883388519287,5.679446967464696,-2.9092636137130645
1.3902032375335693,5.764572219090769,-2.8524663504143177
1.4101028442382812,5.770846745063141,-2.8899871299327584
1.4301297664642334,5.736406028367846,-2.930453966156099
1.450103521347046,5.64040121643441,-2.8950399704356866
1.470099925994873,5.704025066373664,-2.8868175681066144
1.490079402923584,5.703178029829314,-2.830645279756039
1.5100922584533691,5.681765641473069,-2.8846258212379183
1.5302259922027588,5.709903901273594,-2.904261519788154
1.5500988960266113,5.6674911379616555,-2.8859124329222663
1.5701119899749756,5.677035452930945,-2.8688187657358033
1.5903971195220947,5.595426980431961,-2.8668517458148024
1.6104795932769775,5.681117955362058,-2.846413724248309
1.630448818206787,5.601882894899224,-2.8275624493742213
1.6504206657409668,5.6282903133323625,-2.8815007887924238
1.6704351902008057,5.602299238522224,-2.8457568729340132
1.6904323101043701,5.604502777817388,-2.943669441283092
1.7104499340057373,5.6008194455025695,-2.8489951540272784
1.7304091453552246,5.594373902180272,-2.821387182940893
1.750396728515625,5.577583764936955,-2.8259544765493083
1.770740270614624,5.620150744822472,-2.919224178842106
1.7904331684112549,5.593576605264827,-2.828578558234063
1.8104290962219238,5.57275761179421,-2.8687018644032003
1.8304040431976318,5.575103908309775,-2.8048558308251925
1.8504953384399414,5.582159307352885,-2.8193590312898142
1.87046217918396,5.547417377387576,-2.8238760706345123
1.8903756141662598,5.531132096591085,-2.844992710516936
1.910130500793457,5.515700583878025,-2.8576791258577816
1.9301502704620361,5.552417813915356,-2.911783417355096
1.9501066207885742,5.471269862443129,-2.846602116102559
1.9701168537139893,5.514928820105025,-2.771655680740548
1.9902534484863281,5.5114476255729405,-2.7977029776631746
2.010098934173584,5.516767290337343,-2.8617646623183446
2.0300986766815186,5.512438590263491,-2.8320129200093414
2.050100088119507,5.475876534761115,-2.8362936159280205
2.0702879428863525,5.491572470979067,-2.823124816086786
2.0904719829559326,5.4750092620441615,-2.8162312467104322
2.1104214191436768,5.463677487399776,-2.8623783595061236
2.130405902862549,5.453932789503435,-2.852747829314284
2.1504464149475098,5.471040534034133,-2.7751810540494026
2.17046856880188,5.4968926348210045,-2.7811540369139576
2.1904141902923584,5.470340001137619,-2.7401186071952077
2.2104268074035645,5.452484760478504,-2.7811540369139576
2.2301008701324463,5.451131388248376,-2.7811540369139576
2.2501580715179443,5.470143402449179,-2.764153846686024
2.2701234817504883,5.411640344502477,-2.7763516650048836
2.2904417514801025,5.4112508919817115,-2.7603797461985824
2.3101072311401367,5.388686307989099,-2.780579759717039
2.3301124572753906,5.44918270594581,-2.7635042034852675
2.3501932621002197,5.3881520578738185,-2.7763516650048836
2.3701226711273193,5.401659871636055,-2.799771830508224
2.3901281356811523,5.380457040361719,-2.796706342481592
2.4101784229278564,5.356808930389723,-2.742133213944431
2.430180788040161,5.358182031101433,-2.7759229747421843
2.450397491455078,5.410215760792281,-2.773467209204117
2.470456838607788,5.327615045094225,-2.779433924586172
2.490483522415161,5.343082967587542,-2.739229595872672
2.5102009773254395,5.34751762240222,-2.7387511465185144
2.5304577350616455,5.358462127363395,-2.759567501794724
2.550445795059204,5.332193300126242,-2.7996242090371326
2.5701332092285156,5.329563722738584,-2.7801513106177067
2.590127468109131,5.344283566444674,-2.7535565515350635
2.610114097595215,5.355526207608596,-2.799771830508224
2.6301727294921875,5.361679794192353,-2.810460209048704
2.6504266262054443,5.329134925051249,-2.739229595872672
2.6701347827911377,5.360523870570422,-2.7969101462368195
2.6901133060455322,5.33372659540039,-2.759567501794724
2.7102460861206055,5.334240034457771,-2.756024792391776
2.7301690578460693,5.352647170694391,-2.739229595872672
2.7501227855682373,5.324325878794878,-2.7801513106177067
2.770118474960327,5.3345127774957035,-2.7765722403147675
2.790131092071533,5.334624438552016,-2.7801513106177067
2.810518980026245,5.316200284127315,-2.80739417207293
2.8301217555999756,5.294796559597659,-2.786981855893589
2.8505232334136963,5.354751097436172,-2.739229595872672
2.870152711868286,5.378092550233471,-2.759567501794724
2.8901896476745605,5.3211397964764595,-2.7620580204349543
2.910170555114746,5.286757691224686,-2.738997509467034
2.930493116378784,5.319383267143829,-2.768046232281085
2.9504857063293457,5.331670015912726,-2.7791331210611503
2.9701433181762695,5.292079240955383,-2.789793661318596
2.9901983737945557,5.310368078324967,-2.767825484149944
3.0101191997528076,5.318798989232798,-2.759791138687351
3.0301403999328613,5.2962148533738596,-2.7557563450861577
3.0501315593719482,5.295080683172038,-2.808444401848764
3.0701961517333984,5.308095974760629,-2.7811082798676057
3.090221405029297,5.294548151821266,-2.7148678093504963
3.110156297683716,5.261138103853025,-2.793407680469906
3.1301498413085938,5.274059227800731,-2.740610364847118
3.150125741958618,5.3173261261006965,-2.78490058477614
3.17018723487854,5.283145085494478,-2.7453581088434875
3.190126657485962,5.274059227800731,-2.7635428327953515
3.2101399898529053,5.287790113227575,-2.7981980178096166
3.2301363945007324,5.274596199235382,-2.7620580204349543
3.2505180835723877,5.314411903227989,-2.741720574560491
3.2702088356018066,5.299413393492114,-2.78490058477614
3.290144681930542,5.288713222332708,-2.777811765410232
3.310157537460327,5.274059227800731,-2.7607572271528547
3.330566883087158,5.297695296043559,-2.745492668740912
3.3505594730377197,5.298470074043227,-2.756755123341992
3.3705432415008545,5.274059227800731,-2.743485021532155
3.3987319469451904,5.287685932133579,-2.773558425578515
3.4183003902435303,5.234155489496239,-2.777180286426606
3.438283920288086,5.277251526865068,-2.8147372829137485
3.4583258628845215,5.303746985603386,-2.7926386286899696
3.4782979488372803,5.2884245735903335,-2.700486149979786
3.498593330383301,5.288713222332708,-2.777916119695334
3.518253803253174,5.274059227800731,-2.8125134452656297
3.5382418632507324,5.276985760974173,-2.719674331508426
3.5583016872406006,5.2742646380009806,-2.786628350337994
3.5782394409179688,5.263564466841575,-2.719246539739162
3.5985684394836426,5.309872795422632,-2.7786471466796026
3.6182854175567627,5.277218743746825,-2.8358982792671017
3.6383273601531982,5.304139474732206,-2.7776303168825955
3.6583499908447266,5.346208478318837,-2.795571349503223
3.6782660484313965,5.297078634949659,-2.7908061742246026
3.6985912322998047,5.292035256720973,-2.7792675910530584
3.7182934284210205,5.2992949099450515,-2.795679075530022
3.7383484840393066,5.304139474732206,-2.7699588869020353
3.758293628692627,5.297078634949659,-2.8560531748387796
3.7782840728759766,5.297078634949659,-2.8147372829137485
3.7982702255249023,5.332776817655893,-2.7773818117735716
3.8183493614196777,5.316240068046518,-2.8441947700279524
3.8387060165405273,5.3094970390786145,-2.83037787506919
3.8589324951171875,5.297078634949659,-2.7874001198968323
3.878626823425293,5.304139474732206,-2.840468212363545
3.8986878395080566,5.332776817655893,-2.7404008190250573
3.9186718463897705,5.310530307820027,-2.8428748129685433
3.938652515411377,5.339167650743715,-2.858558976811043
3.9586148262023926,5.297078634949659,-2.867941346127645
3.9782817363739014,5.310530307820027,-2.7404008190250573
3.9982688426971436,5.339167650743715,-2.829645323705632
4.018438100814819,5.313924724681396,-2.868632144915473
4.038291931152344,5.383658592586338,-2.9077618245943238
4.058286905288696,5.3257159778733465,-2.971591277729435
4.078284025192261,5.3180761221846895,-2.8574673446246868
4.098417043685913,5.383658592586338,-2.865489320462311
4.118355989456177,5.374669276803412,-2.90433432782351
4.138293981552124,5.38750818110767,-2.8500702059827687
4.158290147781372,5.401617212256071,-2.9225810677164676
4.178285121917725,5.3579477321710645,-2.8981069923753155
4.198444604873657,5.344129410281306,-2.901045325431506
4.218294858932495,5.370206919715947,-2.9738526263143994
4.238282918930054,5.388156428451207,-2.973676257860325
4.258271932601929,5.416911912869349,-3.0083322665867107
4.278416633605957,5.402008996491814,-2.993766366527295
